ID;OBJECTID,N,10,0;gz_id;start;start_ex;end_;end_ex;label;iglesia_cat;servido_por;categoria;cat_esp;cabildo;nombre;nombrehoy;santo;variantes;curato_generico;partido_generico;provincia_generica;region;pais;lat;lon;cert;metodo;fuente;last_edited_by;last_edited_date;es_parte_de;parcialidad;importancia
8542;7359;5000160;1776;exact;9999;end;Flamenco;Anexo;;Poblacion;"""Pueblo""";s.d.;Santa Rosa Flamenco;;Santa Rosa;"Flamencos;";Maria;Montañas Bajas;Cartagena;NGR;COL;9,986308;-75,3963;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8543;14235;5000160;1111;start;1775;exact;Flamenco;s.d.;;Rural;Hacienda;s.d.;Santa Rosa Flamenco;;Santa Rosa;"Flamencos;";Maria;Montañas Bajas;Cartagena;NGR;COL;9,986308;-75,3963;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;10
8544;10099;5000161;1607;exact;9999;end;Caymito;Curato;;Poblacion;"""Pueblo""";s.d.;Caymito;;;;Caymito;Sabanas de Tolu;Cartagena;NGR;COL;8,790591;-75,116318;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8545;2203;5000162;1778;exact;9999;end;Colosina;Curato;;Poblacion;"""Pueblo""";s.d.;San Carlos Colosina;San Carlos;San Carlos;"San Carlos;";Colosina;Rio Sinu;Cartagena;NGR;COL;8,79794;-75,69798;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8546;15039;5000162;1745;exact;1777;exact;Colosina;Curato;;Poblacion;Sitio;s.d.;San Carlos Colosina;San Carlos;San Carlos;"San Carlos;";Colosina;Rio Sinu;Cartagena;NGR;COL;8,79794;-75,69798;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8547;3;5000163;1767;ca;9999;end;Cerete;Curato;OFM;Pueblo;Pueblo de indios;s.d.;San Antonio Cerete;;San Antonio;;Cerete;Rio Sinu;Cartagena;NGR;COL;8,885228;-75,792242;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8548;9557;5000163;1721;exact;1766;ca;Cerete;Curato;SJ;Pueblo;Pueblo de indios;s.d.;San Antonio Cerete;;San Antonio;;Cerete;Rio Sinu;Cartagena;NGR;COL;8,885228;-75,792242;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8549;11653;5000164;1701;hgis;9999;end;Coloso;Curato;;Pueblo;Pueblo de indios;s.d.;Coloso;;;;Coloso;Tolu;Cartagena;NGR;COL;9,49394;-75,35332;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8550;3186;5000165;1762;exact;9999;end;Palmar de Varela;Anexo;;Poblacion;Sitio;s.d.;Palmar de Varela;;;;Santo Tomas;Santo Tomas;Cartagena;NGR;COL;10,74072;-74,75474;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8551;300;5000166;1533;exact;9999;end;Galapa;Curato;Secular;Pueblo;Pueblo de indios;s.d.;Candelaria Galapa;;;;Galapa;Santo Tomas;Cartagena;NGR;COL;10,896866;-74,885961;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8552;1951;5000167;1111;start;1751;not_before;Sabana Grande;Viceparroquia;;Poblacion;Sitio;s.d.;Santa Rita Sabana Grande;;Santa Rita;;Santo Tomas;Santo Tomas;Cartagena;NGR;COL;10,78877;-74,75321;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8553;9604;5000167;1752;not_before;9999;end;Sabana Grande;Curato;;Poblacion;Sitio;s.d.;Santa Rita Sabana Grande;;Santa Rita;;Sabana Grande;Santo Tomas;Cartagena;NGR;COL;10,78877;-74,75321;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8554;1776;5000168;1745;exact;9999;end;Sabanalarga;Curato;;Poblacion;Sitio;s.d.;San Antonio Sabanalarga;;San Antonio;;Sabanalarga;Santo Tomas;Cartagena;NGR;COL;10,62922;-74,91879;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8555;1707;5000169;1793;not_after;9999;end;Santa Catalina;Curato;;Poblacion;Sitio;s.d.;Santa Catalina;;;;Santa Catalina;Santo Tomas;Cartagena;NGR;COL;10,60439;-75,28816;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8556;2378;5000169;1744;exact;1792;not_after;Santa Catalina;Viceparroquia;;Poblacion;Sitio;s.d.;Santa Catalina;;;;Santa Catalina;Santo Tomas;Cartagena;NGR;COL;10,60439;-75,28816;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8557;10860;5000170;1750;exact;9999;end;Palmar de Candelaria;Curato;;Poblacion;Sitio;s.d.;Palmar de Candelaria;;;;Palmar de Candelaria;Santo Tomas;Cartagena;NGR;COL;10,665296;-75,149919;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8558;7941;5000171;1601;not_after;1741;exact;Baranoa;Curato;;Pueblo;Pueblo de indios;s.d.;Santa Ana Baranoa;;Santa Ana;"Varaona;";Baranoa;Santo Tomas;Cartagena;NGR;COL;10,7939;-74,91436;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8559;9399;5000171;1745;exact;9999;end;Baranoa;Curato;;Poblacion;"""Pueblo""";s.d.;Santa Ana Baranoa;;Santa Ana;"Varaona;";Baranoa;Santo Tomas;Cartagena;NGR;COL;10,7939;-74,91436;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8560;11409;5000171;1742;ca;1744;exact;Baranoa;s.d.;;Poblacion;Sitio;s.d.;Santa Ana Baranoa;;Santa Ana;"Varaona;";Baranoa;Santo Tomas;Cartagena;NGR;COL;10,7939;-74,91436;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
8561;3968;5000172;1758;exact;1793;not_after;Pueblo Nuevo;Anexo;;Poblacion;Sitio;s.d.;Pueblo Nuevo;Polonuevo;;"San Luis Beltran; Polonuevo;";Pueblo Nuevo;Santo Tomas;Cartagena;NGR;COL;10,77749;-74,85197;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8562;7069;5000172;1794;not_after;9999;end;Pueblo Nuevo;Curato;;Poblacion;Sitio;s.d.;Pueblo Nuevo;Polonuevo;;"San Luis Beltran; Polonuevo;";Pueblo Nuevo;Santo Tomas;Cartagena;NGR;COL;10,77749;-74,85197;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8563;13155;5000172;1701;hgis;1757;exact;Pueblo Nuevo;s.d.;;Pueblo;Pueblo de indios;s.d.;Pueblo Nuevo;Polonuevo;;"San Luis Beltran; Polonuevo;";Pueblo Nuevo;Santo Tomas;Cartagena;NGR;COL;10,77749;-74,85197;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
8564;4568;5000173;1610;exact;9999;end;Morales;Curato;;Poblacion;"""Pueblo""";s.d.;Morales;;;;Morales;Simiti;Cartagena;NGR;COL;8,276391;-73,868027;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8565;12352;5000174;1772;not_before;9999;end;Vadillo;Curato;;Poblacion;Sitio;s.d.;Vadillo;Badillo;;"Vadillos;";Vadillos;Simiti;Cartagena;NGR;COL;7,97423;-73,85395;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8566;1176;5000175;1742;ca;9999;end;Teton;Curato;OFM;Pueblo;Pueblo de indios;s.d.;Teton;Cordoba;;"Teson; Teston;";Teton;Zambrano y Teton;Cartagena;NGR;COL;9,5848;-74,82593;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8567;14959;5000176;1742;ca;9999;end;Zambrano;Curato;OFM;Pueblo;Pueblo de indios;s.d.;Zambrano;;;"Sanbranos;";Sanbranos;Zambrano y Teton;Cartagena;NGR;COL;9,741478;-74,817773;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8568;1669;5000177;1111;start;1736;exact;Peñon;Curato;;Pueblo;Pueblo de indios;s.d.;Peñon;;;;Peñon;Loba;Cartagena;NGR;COL;8,989535;-73,949864;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8569;11663;5000177;1737;exact;9999;end;Peñon;Curato;OFM;Pueblo;Pueblo de indios;s.d.;Peñon;;;;Peñon;Loba;Cartagena;NGR;COL;8,989535;-73,949864;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8570;7309;5000178;1534;exact;9999;end;Tolu Viejo;Curato;;Pueblo;Pueblo de indios;s.d.;Tolu Viejo;;;;Tolu Viejo;Tolu;Cartagena;NGR;COL;9,45183;-75,44016;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8571;6139;5000179;1701;hgis;9999;end;San Nicolas;Curato;;Pueblo;Pueblo de indios;s.d.;San Nicolas de Bari;;;;San Nicolas;Rio Sinu;Cartagena;NGR;COL;9,24807;-75,88153;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8572;4280;5000180;1783;exact;9999;end;San Jeronimo;Curato;;Poblacion;"""Pueblo""";s.d.;San Jeronimo;Monteria;;;San Jeronimo;Rio Sinu;Cartagena;NGR;COL;8,755892;-75,887029;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8573;12785;5000180;1777;exact;1782;exact;San Jeronimo;s.d.;;Poblacion;"""Pueblo""";s.d.;San Jeronimo;Monteria;;;San Jeronimo;Rio Sinu;Cartagena;NGR;COL;8,755892;-75,887029;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
8574;2657;5000181;1647;exact;1775;exact;Santero;Curato;;Poblacion;Sitio;s.d.;San Jose Santero;San Antero;San Jose;"Caridad;";Santero;Rio Sinu;Cartagena;NGR;COL;9,37347;-75,76154;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8575;3390;5000181;1776;exact;9999;end;Santero;Curato;;Poblacion;Sitio;s.d.;San Jose Santero;San Antero;San Jose;"Caridad;";Santero;Rio Sinu;Cartagena;NGR;COL;9,37347;-75,76154;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8576;3919;5000183;1747;exact;1772;not_before;Momil;Viceparroquia;;Poblacion;Sitio;s.d.;San Antonio Momil;;San Antonio;;Momil;Rio Sinu;Cartagena;NGR;COL;9,2378;-75,6764;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8577;6935;5000183;1773;not_before;9999;end;Momil;Curato;;Poblacion;Sitio;s.d.;San Antonio Momil;;San Antonio;;Momil;Rio Sinu;Cartagena;NGR;COL;9,2378;-75,6764;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8578;12633;5000183;1111;start;1746;exact;Momil;;;Poblacion;Sitio;s.d.;San Antonio Momil;;San Antonio;;Momil;Rio Sinu;Cartagena;NGR;COL;9,2378;-75,6764;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
8579;7142;5000184;1740;exact;9999;end;Cienaga de Oro;Curato;;Poblacion;Sitio;s.d.;San Antonio Cienaga de Oro;;San Antonio;"Cienega de Oro;";Cienaga de Oro;Rio Sinu;Cartagena;NGR;COL;8,87332;-75,62035;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8580;6154;5000185;1745;not_before;1792;not_after;Ponedera;Viceparroquia;;Poblacion;Sitio;s.d.;Ponedera;;;"San Jose de Puerto Alegre;";Ponedera;Santo Tomas;Cartagena;NGR;COL;10,639601;-74,750168;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8581;10501;5000185;1111;start;1744;not_before;Ponedera;s.d.;;Poblacion;Sitio;s.d.;Ponedera;;;"San Jose de Puerto Alegre;";Ponedera;Santo Tomas;Cartagena;NGR;COL;10,639601;-74,750168;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
8582;12406;5000185;1793;not_after;9999;end;Ponedera;Curato;;Poblacion;Sitio;s.d.;Ponedera;;;"San Jose de Puerto Alegre;";Ponedera;Santo Tomas;Cartagena;NGR;COL;10,639601;-74,750168;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8583;6404;5000186;1533;exact;9999;end;Piojon;Curato;OP;Pueblo;Pueblo de indios;s.d.;Piojon;;;"Piojo;";Piojon;Santo Tomas;Cartagena;NGR;COL;10,74835;-75,108164;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8584;12098;5000187;1533;exact;9999;end;Tubara;Curato;;Pueblo;Pueblo de indios;s.d.;Tubara;;;;Tubara;Santo Tomas;Cartagena;NGR;COL;10,8756;-74,9786;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8585;12861;5000188;1111;start;9999;end;El Lloro;Curato;OFM;Poblacion;Poblacion;s.d.;Concepcion El Lloro;;Concepcion;;El Lloro;Citara;Choco;NGR;COL;5,499939;-76,542532;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8586;2577;5000189;1111;start;9999;end;Bebara;Curato;OFM;Poblacion;Poblacion;s.d.;San Antonio Bebara;;San Antonio;;Bebara;Citara;Choco;NGR;COL;6,0915;-76,5712;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8587;2850;5000190;1111;start;9999;end;Noanama;Curato;;Pueblo;Pueblo de indios;s.d.;San Jose Noanama;;San Jose;;Noanama;Novita;Choco;NGR;COL;4,690039;-76,935641;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;4
8588;12458;5000191;1794;not_after;9999;end;Tado;Curato;;Poblacion;Poblacion;s.d.;Tado;;;;Tado;Citara;Choco;NGR;COL;5,2663;-76,5629;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8589;1329;5000192;1794;not_after;9999;end;Pueblo de Tado;Anexo;;Parcialidad;Pueblo de indios;s.d.;San Francisco Pueblo de Tado;;San Francisco;;Pueblo de Tado;Citara;Choco;NGR;COL;5,2678;-76,5665;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;1000191;Si;10
8590;7864;5000192;1111;start;1793;not_after;Tado;Curato;OFM;Pueblo;Pueblo de indios;s.d.;San Francisco de Tado;;San Francisco;;Pueblo de Tado;Citara;Choco;NGR;COL;5,2678;-76,5665;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8591;6054;5000193;1111;start;9999;end;Las Juntas;Curato;;Pueblo;Pueblo de indios;s.d.;San Onofre Las Juntas;;San Onofre;;Las Juntas;Novita;Choco;NGR;COL;4,984583;-76,404132;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8592;11456;5000194;1111;start;9999;end;Chami;Curato;OFM;Pueblo;Pueblo de indios;s.d.;San Juan del Chami;;San Juan;;Chami;Tatama;Choco;NGR;COL;5,416111;-75,90441;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8593;33;5000195;1111;start;9999;end;Yabiza;Curato;;Poblacion;"""Pueblo""";s.d.;San Francisco Javier Yabiza;Yaviza;San Francisco Javier;"Yauriza;";Yabiza;Darien;Tierra Firme;NGR;PAN;8,15697;-77,6912;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8594;8584;5000196;1111;start;9999;end;Chapigana;Curato;;Poblacion;"""Pueblo""";s.d.;Chapigana;;;"Chepigana;";Chapigana;Darien;Tierra Firme;NGR;PAN;8,267;-78,0482;Suficiente;Descripcion historica;estado_1794;HGIS;18.01.2018;0;No;5
8595;9197;5000197;1111;start;9999;end;Tucuti;Curato;;Poblacion;Asiento;s.d.;Tucuti Asientos bajos de minas de oro;;;;Tucuti;Darien;Tierra Firme;NGR;PAN;7,940784;-77,93119;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8596;5306;5000198;1111;start;9999;end;Cana;Curato;;Poblacion;Real de minas;s.d.;Santa Cruz Cana Real de minas de oro;Cana Mine;Santa Cruz;"Gana;";Cana;Darien;Tierra Firme;NGR;PAN;7,872899;-77,628534;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8597;10500;5000199;1111;start;9999;end;Molineca;Curato;;Poblacion;"""Pueblo""";s.d.;Molineca;;;"Molina;";Molineca;Darien;Tierra Firme;NGR;PAN;8,113132;-77,709282;Suficiente;Descripcion historica;estado_1794;HGIS;18.01.2018;0;No;6
8598;9492;5000200;1111;start;9999;end;Pinogana;Curato;;Poblacion;"""Pueblo""";s.d.;Pinogana;;;"Pinofiana; Pinugana;";Pinogana;Darien;Tierra Firme;NGR;PAN;8,115572;-77,680587;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8599;1621;5000201;1780;exact;9999;end;Arauca;Curato;;Poblacion;"""Pueblo""";s.d.;Villa de Santa Barbara de Arauca;;;;Arauca;Cuiloto;Llanos;NGR;COL;7,08246;-70,757024;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8600;11158;5000202;1111;start;9999;end;Sapatosa;Curato;;Poblacion;"""Pueblo""";s.d.;San Miguel Sapatosa;Monterralo;San Miguel;;Sapatosa;Santiago Atalayas;Llanos;NGR;COL;5,2237;-72,6658;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8601;9839;5000203;1111;start;9999;end;Taguana;Curato;;Poblacion;"""Pueblo""";s.d.;Jesus Taguana;;Jesus;;Taguana;Santiago Atalayas;Llanos;NGR;COL;5,194688;-72,558636;Suficiente;Mapa historico;estado_1794;HGIS;18.01.2018;0;No;6
8602;6220;5000204;1700;not_after;9999;end;Cravo;Curato;;Pueblo;Pueblo de indios;s.d.;Santa Barbara Cravo;Yopal;;"Concepcion de Crabo; Cravo; Santa Barbara?;";Cravo;Pore;Llanos;NGR;COL;5,377952839;-72,29840497;Suficiente;Mapa historico;estado_1794;HGIS;18.01.2018;0;No;5
8603;13196;5000205;1111;start;9999;end;Labranza grande;Mision;OSA;Pueblo;Pueblo de indios;s.d.;Labranza grande;;;;Labranza grande;Tamara;Llanos;NGR;COL;5,56207;-72,57834;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8604;7286;5000206;1111;start;1775;exact;Nunchia;Curato;;Pueblo;Pueblo de indios;s.d.;Nunchia;;;"Munchia;";Nunchia;Pore;Llanos;NGR;COL;5,63588;-72,19373;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8605;8851;5000206;1776;exact;9999;end;Nunchia;Curato;;Poblacion;"""Pueblo""";s.d.;Nunchia;;;"Munchia;";Nunchia;Pore;Llanos;NGR;COL;5,63588;-72,19373;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8606;13252;5000207;1111;start;9999;end;Morcote;Curato;OSA;Pueblo;Pueblo de indios;s.d.;Morcote;;;;Morcote;Paya y Morcote;Llanos;NGR;COL;5,629182;-72,298949;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;5
8607;14478;5000208;1111;start;9999;end;Yunao;Anexo;;Poblacion;"""Pueblo""";s.d.;Yunao;;;Yunas;Morcote;Tamara;Llanos;NGR;COL;5,759514492;-72,18539084;No localizado;No localizado;estado_1794;HGIS;02.02.2018;0;No;7
8608;2493;5000209;1111;start;9999;end;Sabana Grande;Curato;;Poblacion;"""Pueblo""";s.d.;Sabana Grande;;;;Sabana Grande;Pore;Llanos;NGR;COL;5,78273;-72,03819;No localizado;No localizado;estado_1794;HGIS;18.01.2018;0;No;6
8609;10757;5000210;1111;start;9999;end;Pisba;Mision;OSA;Pueblo;Pueblo de indios;s.d.;Pisba;;;;Pisba;Tamara;Llanos;NGR;COL;5,72217;-72,48379;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8610;14656;5000210;1111;start;9999;end;Pisba;Mision;OSA;Pueblo;Pueblo de indios;s.d.;Pisba;;;;Pisba;Tamara;Llanos;NGR;COL;5,72217;-72,48379;Buena;Geoservice/Satelite;estado_1794;HGIS;28.02.2018;0;No;6
8611;6246;5000211;1111;start;9999;end;Paya;Curato;;Poblacion;"""Pueblo""";s.d.;Paya;;;;Paya;Paya y Morcote;Llanos;NGR;COL;5,62546;-72,42119;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8612;14618;5000212;1111;start;1804;not_after;Ten;Mision;OSA;Pueblo;Pueblo de indios;s.d.;Ten;Ten;;"Teen;";Ten;Tamara;Llanos;NGR;COL;5,9396;-72,0689;Interpolada;Descripcion historica;estado_1794;HGIS;28.02.2018;0;No;7
8613;14661;5000212;1805;not_after;9999;end;Ten;Curato;Secular;Pueblo;Pueblo de indios;s.d.;Ten;Ten;;"Teen;";Ten;Tamara;Llanos;NGR;COL;5,9396;-72,0689;Interpolada;Descripcion historica;estado_1794;HGIS;28.02.2018;0;No;6
8614;9162;5000213;1768;not_before;9999;end;Manare;Mision;OFM;Pueblo;Pueblo de indios;s.d.;Manare;;;"Pauto;";Manare;Casanare;Llanos;NGR;COL;6,325658044;-72,24965804;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8615;10285;5000213;1111;start;1767;ca;Pauto;Mision;SJ;Pueblo;Pueblo de indios;s.d.;Manare;;;"Pauto;";Manare;Casanare;Llanos;NGR;COL;6,325658044;-72,24965804;Suficiente;Mapa moderno;estado_1794;HGIS;18.01.2018;0;No;7
8616;14527;5000214;1111;start;9999;end;Medina;Curato;;Pueblo;Pueblo de indios;s.d.;Medina;;;;Medina;San Martin;Llanos;NGR;COL;4,50862;-73,34923;Buena;Geoservice/Satelite;estado_1794;HGIS;13.02.2018;0;No;5
8617;11;5000215;1768;arbitrary;1793;not_after;Apiay;Mision;OFM;Pueblo;Pueblo de indios;s.d.;San Bartolome de Apiay;;;;Hacienda Apiay;San Martin;Llanos;NGR;COL;4,0801;-73,5492;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8618;3238;5000215;1701;hgis;1767;arbitrary;Apiay;Mision;SJ;Rural;Hacienda;s.d.;Hacienda Apiay;;;;Hacienda Apiay;San Martin;Llanos;NGR;COL;4,0801;-73,5492;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8619;14632;5000215;1794;not_after;1804;not_after;Cumaral;Mision;OFM;Pueblo;Pueblo de indios;s.d.;San Bartolome Cumaral;;;;Hacienda Apiay;San Martin;Llanos;NGR;COL;4,0801;-73,5492;Buena;Geoservice/Satelite;estado_1794;HGIS;28.02.2018;0;No;7
8620;14659;5000215;1805;not_after;1808;hgis;Cumaral;Curato;Secular;Pueblo;Pueblo de indios;s.d.;San Bartolome Cumaral;;;;Hacienda Apiay;San Martin;Llanos;NGR;COL;4,0801;-73,5492;Buena;Geoservice/Satelite;estado_1794;HGIS;28.02.2018;0;No;6
8621;5834;5000216;1111;start;9999;end;Tamara;Mision;OSA;Pueblo;Pueblo de indios;s.d.;Tamara;;;;Tamara;Tamara;Llanos;NGR;COL;5,83058;-72,16301;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8622;13490;5000217;1111;start;9999;end;Guarumo;Curato;;Poblacion;"""Pueblo""";s.d.;Guarumo;;;"Purmo; Purmio; Pusnio;Guarimo";Guarumo;Honda;Mariquita;NGR;COL;5,408920322;-74,68536712;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8623;2184;5000218;1787;exact;9999;end;San Jose de Nare;Curato;;Poblacion;"""Pueblo""";s.d.;San Jose de Nare;Puerto Nare;;Nares;San Jose de Nare;Honda;Mariquita;NGR;COL;6,19596;-74,59165;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8624;14249;5000218;1111;start;1786;exact;Puerto de Nare;s.d.;;Localidad;Puerto;s.d.;San Jose de Nare;Puerto Nare;;Nares;San Jose de Nare;Honda;Mariquita;NGR;COL;6,19596;-74,59165;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;10
8625;649;5000219;1775;exact;9999;end;La Mina;Curato;;Poblacion;"""Pueblo""";s.d.;Santa Barbara de la Mina de la Esmeralda;;;"La Mina;";La Mina;Ibague;Mariquita;NGR;COL;4,290783399;-75,10651226;Suficiente;Mapa historico;estado_1794;HGIS;18.01.2018;0;No;6
8626;9043;5000220;1111;start;1788;exact;Miraflores;Viceparroquia;;Poblacion;"""Pueblo""";s.d.;Santa Gertrudis de Miraflores;Rovira;;;Miraflores;Ibague;Mariquita;NGR;COL;4,236793558;-75,23587574;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8627;9786;5000220;1789;exact;9999;end;Miraflores;Curato;;Poblacion;"""Pueblo""";s.d.;Santa Gertrudis de Miraflores;Rovira;;;Miraflores;Ibague;Mariquita;NGR;COL;4,236793558;-75,23587574;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8628;7597;5000221;1111;start;9999;end;Valle de San Juan;Curato;;Poblacion;Valle;s.d.;Valle de San Juan;;;;Valle de San Juan;Ibague;Mariquita;NGR;COL;4,19733;-75,11638;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8629;14634;5000222;1111;start;9999;end;San Luis;Viceparroquia;;Poblacion;"""Pueblo""";s.d.;San Luis;;;;Valle de San Luis;Ibague;Mariquita;NGR;COL;4,13416;-75,0938;Buena;Geoservice/Satelite;estado_1794;HGIS;28.02.2018;0;No;7
8630;6350;5000223;1111;start;1772;exact;Chaparral;Viceparroquia;;Poblacion;"""Pueblo""";s.d.;Chaparral;;;;Coyaima;Ibague;Mariquita;NGR;COL;3,7233;-75,4833;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;7
8631;8139;5000223;1773;exact;9999;end;Chaparral;Curato;;Poblacion;"""Pueblo""";s.d.;Chaparral;;;;Chaparral;Ibague;Mariquita;NGR;COL;3,7233;-75,4833;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8632;4882;5000224;1111;start;1771;exact;Guamo;Curato;;Pueblo;Pueblo de indios;s.d.;Guamo;;;;Guamo;Ibague;Mariquita;NGR;COL;4,02722;-74,96633;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8633;7258;5000224;1772;exact;9999;end;Guamo;Curato;;Pueblo;Pueblo de indios;s.d.;Guamo;;;;Guamo;Ibague;Mariquita;NGR;COL;4,02722;-74,96633;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
8634;14638;5000225;1111;start;9999;end;La Peña;Curato;;Poblacion;"""Pueblo""";s.d.;San Jose La Peña;;San Jose;;La Peña;La Palma;Mariquita;NGR;COL;5,199045429;-74,39368144;Buena;Geoservice/Satelite;estado_1794;HGIS;28.02.2018;0;No;6
8635;14672;5000226;1805;not_after;9999;end;Murca;Curato;;Pueblo;Pueblo de indios;s.d.;Murca;;;;Guachipay;La Palma;Mariquita;NGR;COL;5,389741;-74,352325;Suficiente;Geoservice/Satelite;cespedesia;HGIS;28.02.2018;0;No;6
8636;14673;5000226;1111;start;1804;not_after;Murca;Anexo;;Pueblo;Pueblo de indios;s.d.;Murca;;;;Guachipay;La Palma;Mariquita;NGR;COL;5,389741;-74,352325;Suficiente;Geoservice/Satelite;cespedesia;HGIS;28.02.2018;0;No;7
